dustin	^	0.0003305238803503553
nippert	^	0.0003305238803503553
world	^	0.0006610477607007106
series	^	0.0003305238803503553
roster	N	0.0002775464890369137
clay	^	0.0003305238803503553
rapada	^	0.0003305238803503553
out	R	0.0005180452426178552
@user_422e7e23	@	1
happy	A	0.0020460358056265983
birthday	N	0.0006938662225922842
miss	N	0.0002775464890369137
innovative	A	0.00034100596760443307
traditional	A	0.00034100596760443307
fun	A	0.0008525149190110827
#ipad	^	0.0003305238803503553
http://bit.ly/	U	1
@user_5d71b76c	@	1
#utcd2	#	1
#utpol	#	1
#tcot	#	1
@user_09588212	@	1
@user_03eb87e9	@	1
couldn't	V	0.00040311744154797097
resist	V	0.0002687449610319806
sorry	V	0.0002687449610319806
post	N	0.00041631973355537054
camping	V	1
creates	V	0.0002687449610319806
strong	A	0.00034100596760443307
family	N	0.0006938662225922842
bonds	N	0.0002775464890369137
http://bit.ly/cc4ork	U	1
demi	^	0.0004957858205255329
lovato	^	0.0003305238803503553
voice	N	0.0006938662225922842
miley	^	0.0004957858205255329
cirus	^	0.0003305238803503553
eat	V	0.0009406073636119323
heart	N	0.0006938662225922842
out	T	0.006557377049180328
@user_83f165e9	@	1
aye	!	0.0003641660597232338
young	A	0.0005115089514066496
jedi	^	0.0003305238803503553
smooth	A	0.00034100596760443307
@user_2e8c8374	@	1
already	R	0.0008634087376964255
planning	V	1
@user_0e9a8962	@	1
got	!	0.0003641660597232338
janet	^	0.0003305238803503553
jackson	^	0.0004957858205255329
fat	A	0.0005115089514066496
real	A	0.0017050298380221654
nevermind	!	0.0003641660597232338
ain't	V	0.0005374899220639613
@user_b23dba71	@	1
cancer	^	0.0003305238803503553
sexuality	N	0.0002775464890369137
primarily	R	0.0003453634950785702
directed	V	1
toward	P	0.0003108003108003108
satisfaction	N	0.0002775464890369137
their	D	0.0009840905363293422
partner	N	0.0002775464890369137
<	~	0.0012538061973849184
true	A	0.0010230179028132991
everyones	L	0.00037474236462432077
talking	V	1
bout	P	0.0009324009324009324
celtics	^	0.0009915716410510659
sitting	V	1
lost	A	0.0006820119352088661
luckily	R	0.0003453634950785702
much	A	0.001534526854219949
basketball	N	0.0002775464890369137
o_o	E	0.0005724098454493417
@user_58c1057e	@	1
expect	V	0.00040311744154797097
prominant	A	0.00034100596760443307
dems	N	0.0002775464890369137
rham	^	0.0003305238803503553
e	^	0.0004957858205255329
stand	N	0.0002775464890369137
guess	N	0.0002775464890369137
o	^	0.0003305238803503553
blago	^	0.0003305238803503553
take	V	0.0014780972856758936
fall	N	0.00041631973355537054
pardon	V	0.0002687449610319806
jan	^	0.0003305238803503553
@user_d4741819	@	1
football	N	0.0005550929780738274
wives	N	0.0002775464890369137
players	N	0.0002775464890369137
wife	N	0.00041631973355537054
own	V	0.0002687449610319806
smash	^	0.0004957858205255329
burger	^	0.0003305238803503553
@user_aee81cea	@	1
fashionista.com	U	0.0003749531308586427
covered	V	1
story	N	0.0005550929780738274
ดู	G	0.00038182512409316535
coffee	N	0.0002775464890369137
prince	N	0.0002775464890369137
☃	E	0.00038160656363289447
hate	V	0.0013437248051599033
ok	A	0.0006820119352088661
money	N	0.00041631973355537054
@user_77bf1c59	@	1
#niggaplz	#	1
yeeeeeees	!	0.0003641660597232338
lakers	^	0.0006610477607007106
@user_0979c243	@	1
@user_a269b376	@	1
laker	^	0.0004957858205255329
girls	N	0.0005550929780738274
danced	V	1
fye	^	0.0003305238803503553
halftime	N	0.0002775464890369137
here's	L	0.00037474236462432077
suggestion	N	0.0002775464890369137
liking	V	1
art	^	0.0004957858205255329
reach	^	0.0003305238803503553
#sandiego	^	0.0003305238803503553
http://www.facebook.com/home.php?#!/pages/artreach-san-diego/96535639820	U	1
@user_8c8f67b1	@	1
@user_d5cc9462	@	1
#shoutout	#	1
#follow	#	1
>>>	G	0.00038182512409316535
@user_d0b9e397	@	1
@user_9c91131f	@	1
@user_dd70176b	@	1
@user_980801fa	@	1
ht	U	0.0003749531308586427
@user_bc11dcbf	@	1
@user_1d82d56f	@	1
hey	!	0.0014566642388929353
jerk	N	0.0002775464890369137
naughty	A	0.00034100596760443307
little	A	0.0008525149190110827
check	N	0.0002775464890369137
i&	O	0.00032653061224489796
#39	G	0.00038182512409316535
;	G	0.000572737686139748
m	V	0.0002687449610319806
daddy	N	0.0002775464890369137
hehehe	!	0.0005462490895848507
@user_dd281c50	@	1
question	V	0.0002687449610319806
wouldn't	V	0.0006718624025799516
annoyed	A	0.00034100596760443307
feel	V	0.0016124697661918839
rather	R	0.0005180452426178552
inconvenienced	V	1
weird-ed	V	1
idea	N	0.00041631973355537054
@user_60405156	@	1
move	V	0.00040311744154797097
nothing	N	0.0006938662225922842
barely	R	0.0003453634950785702
rain	N	0.0005550929780738274
@user_9ed1b80d	@	1
bumpin	V	0.0002687449610319806
@user_e3706827	@	1
#speaknow	^	0.0003305238803503553
car	N	0.0005550929780738274
changing	V	1
records	N	0.0002775464890369137
@user_a400b1fb	@	1
follow	V	0.002015587207739855
!!!!!!	,	0.0007222302470027445
@user_c2e96260	@	1
dm	N	0.00041631973355537054
@user_6e2e0e57	@	1
everything	N	0.0008326394671107411
elaborate	A	0.00034100596760443307
‘fonzie’	^	0.0003305238803503553
scheme	N	0.0002775464890369137
http://bit.ly/9pj5cf	U	1
modern	A	0.00034100596760443307
vacation	N	0.00041631973355537054
ex’s	N	0.0002775464890369137
partners	N	0.0002775464890369137
http://t.co/dt0o56b	U	1
@user_22205084	@	1
wen	R	0.0005180452426178552
coming	V	1
back	T	0.0007714561234329798
skool	N	0.0002775464890369137
@user_ecebcc1d	@	1
k	^	0.0003305238803503553
ur	L	0.0011242270938729624
sarcastic	A	0.00034100596760443307
seguins	G	0.00038182512409316535
a	G	0.000572737686139748
fa	G	0.00038182512409316535
never	R	0.0025902262130892764
tone	N	0.0002775464890369137
online	A	0.0006820119352088661
owen	^	0.0003305238803503553
suffers	V	0.0002687449610319806
fresh	A	0.0006820119352088661
injury	N	0.00041631973355537054
blow	N	0.0006938662225922842
http://newzfor.me/?98s3	U	1
check	V	0.0018812147272238647
kylie	^	0.0003305238803503553
minogue	^	0.0003305238803503553
north	^	0.0003305238803503553
american	^	0.0003305238803503553
tour	N	0.00041631973355537054
2011	$	0.0003774297037176826
http://t.co/0rbkfch	U	1
@user_b279fda7	@	1
@user_a2facab3	@	1
loolll	!	0.0003641660597232338
lyin	V	0.0002687449610319806
gem	^	0.0003305238803503553
http://tumblr.com/xohnc4qk5	U	1
wifi	N	0.00041631973355537054
boyfriend&	N	0.0002775464890369137
#8217	G	0.00038182512409316535
s	G	0.0007636502481863307
macbook	^	0.0003305238803503553
pro	^	0.0003305238803503553
speed	N	0.0002775464890369137
were	V	0.001209352324643913
trying	V	1
figure	V	0.00040311744154797097
download	N	0.0002775464890369137
sp	G	0.00038182512409316535
http://bit.ly/dbpce1	U	1
halort	~	0.0003582303421099767
@user_23c03556	@	1
mentionrt	~	0.0003582303421099767
@user_38700c86	@	1
mention	V	0.0002687449610319806
dund	N	0.0002775464890369137
@user_066102fc	@	1
man	!	0.0009104151493080845
scenery	N	0.0002775464890369137
view	N	0.00041631973355537054
#potsandpans	#	1
commodity	N	0.0002775464890369137
futures	N	0.0002775464890369137
regulator	N	0.0002775464890369137
looking	V	1
into	P	0.001554001554001554
claims	N	0.0002775464890369137
trader	N	0.0002775464890369137
london	^	0.0003305238803503553
jpmorgan	^	0.0003305238803503553
chase	^	0.0003305238803503553
involved	V	1
http://bit.ly/d3vgzb	U	1
eve	N	0.0002775464890369137
ufc	^	0.0003305238803503553
debut	N	0.0002775464890369137
toney	^	0.0003305238803503553
learned	V	1
irs	^	0.0003305238803503553
lien	N	0.0002775464890369137
fight	N	0.0002775464890369137
purse	N	0.0002775464890369137
withheld	V	0.0002687449610319806
http://tinyurl.com/27cnxts	U	1
everytime	R	0.0005180452426178552
text	N	0.0002775464890369137
said	V	0.0016124697661918839
''	,	0.00043333814820164666
leggo	V	0.0002687449610319806
@user_5e92cbeb	@	1
rob	^	0.0003305238803503553
ford's	Z	0.00039108330074305825
interview	N	0.00041631973355537054
@user_bb848564	@	1
http://bit.ly/cq3zzk	U	1
#voteto	#	1
#yyccc	#	1
interesting	A	0.00034100596760443307
juxtaposed	V	1
shaheen's	Z	0.00039108330074305825
speech	N	0.0002775464890369137
@user_ff82c797	@	1
wants	V	0.0005374899220639613
talk	V	0.001209352324643913
>>>	~	0.0003582303421099767
=d	E	0.0005724098454493417
hates	V	0.0002687449610319806
verge	N	0.0002775464890369137
fever	N	0.00041631973355537054
grrr	!	0.0003641660597232338
@user_d8d1ca76	@	1
messed	V	1
appcraft	^	0.0003305238803503553
software	^	0.0003305238803503553
t-mobile	^	0.0004957858205255329
deliver	V	0.00040311744154797097
blackberry®	^	0.0003305238803503553
bold™	^	0.0003305238803503553
9780	$	0.0003774297037176826
november	^	0.0008263097008758883
17th	$	0.0005661445555765239
finall	R	0.0003453634950785702
http://bit.ly/dexqk3	U	1
@user_2335d084	@	1
awesome	!	0.0003641660597232338
senate	^	0.0004957858205255329
#artsgrades	N	0.0002775464890369137
passed	V	1
dirty	^	0.0003305238803503553
dozen	^	0.0003305238803503553
#arts	#	1
http://t.co/bah2iul	U	1
@user_96519459	@	1
@user_68315375	@	1
stop	V	0.0008062348830959419
fooling	V	1
urself	O	0.00032653061224489796
it'll	L	0.0005621135469364812
different	A	0.0005115089514066496
',	,	0.0002888920988010978
shades	N	0.0002775464890369137
whaddup	!	0.0003641660597232338
pimpin	A	0.00034100596760443307
ken	^	0.0003305238803503553
ha	!	0.0009104151493080845
@user_acb94722	@	1
swag	N	0.0002775464890369137
slightly	R	0.0003453634950785702
stoopid	A	0.00034100596760443307
@	P	0.0013986013986013986
acl	^	0.0003305238803503553
slacker	^	0.0003305238803503553
radio	^	0.0003305238803503553
http://fb.me/ai9qfi5j	U	1
cameron	^	0.0003305238803503553
confirms	V	0.0002687449610319806
next	A	0.0017050298380221654
projects	N	0.0002775464890369137
p̶o̶c̶a̶h̶o̶n̶t̶a̶s̶	^	0.0003305238803503553
avatar	^	0.0003305238803503553
2+3	$	0.0003774297037176826
release	N	0.00041631973355537054
dates	N	0.0002775464890369137
december	^	0.0003305238803503553
2014	$	0.0003774297037176826
http://fb.me/upvym1me	U	1
@user_5b4623f4	@	1
life	N	0.0016652789342214821
<3	E	0.0017172295363480253
@user_9a8c59b8	@	1
learn	V	0.0006718624025799516
@user_04b66972	@	1
flip	A	0.00034100596760443307
@user_c3d055a2	@	1
boy	N	0.0005550929780738274
#np	#	1
min	^	0.0003305238803503553
kyung	^	0.0003305238803503553
hoon	^	0.0003305238803503553
because	P	0.0013986013986013986
love	N	0.0012489592006661116
(	E	0.0009540164090822362
y	E	0.0007632131272657889
)	E	0.0011448196908986834
s/o	V	0.00040311744154797097
wildboyclothing	@	0.0003417634996582365
artists	N	0.0002775464890369137
musicians	N	0.0002775464890369137
friends	N	0.0005550929780738274
community	N	0.0005550929780738274
members	N	0.0002775464890369137
came	V	0.0009406073636119323
#dosomethingwildvote	G	0.00038182512409316535
@user_1e8520fd	@	1
#juanwilliams	^	0.0003305238803503553
had	V	0.0017468422467078742
white	A	0.0008525149190110827
christians	^	0.0003305238803503553
hunting	N	0.0002775464890369137
camouflage	N	0.0002775464890369137
nervous	A	0.00034100596760443307
he'd	L	0.00037474236462432077
working	V	1
@user_18e4d957	@	1
@user_6f8e963e	@	1
#progress	N	0.0002775464890369137
app	N	0.00041631973355537054
http://t.co/we9ejpk	U	1
org	N	0.0002775464890369137
build	V	0.0002687449610319806
similar	A	0.00034100596760443307
dashboard	N	0.0002775464890369137
constituents	N	0.0002775464890369137
sauna	N	0.0002775464890369137
@user_a7198c38	@	1
@user_09999888	@	1
@user_92252a2a	@	1
niggas	N	0.00041631973355537054
lieing	V	1
pussy	N	0.0002775464890369137
comes	V	0.0005374899220639613
bb	^	0.0003305238803503553
kings	Z	0.00039108330074305825
unwalkable	A	0.00034100596760443307
@user_c2e6fa2d	@	1
@user_66d5c0eb	@	1
#supportrealhiphop	#	1
awww	!	0.0003641660597232338
brandy	^	0.0003305238803503553
thought	V	0.0009406073636119323
gone	V	0.0002687449610319806
beat	V	0.00040311744154797097
lea	^	0.0003305238803503553
kinda	R	0.0005180452426178552
glad	A	0.0005115089514066496
didnt	V	0.0006718624025799516
lmaoo	!	0.0003641660597232338
kristien	^	0.0003305238803503553
moneyy	N	0.0002775464890369137
@user_25d2dfd8	@	1
yep	!	0.0003641660597232338
cold	A	0.0005115089514066496
jersey	^	0.0004957858205255329
shore	^	0.0003305238803503553
episode	N	0.00041631973355537054
southpark	^	0.0003305238803503553
south	^	0.0008263097008758883
park	^	0.0008263097008758883
hilarious	A	0.00034100596760443307
!!!!!!!	,	0.00043333814820164666
calm	A	0.0005115089514066496
heechul	^	0.0003305238803503553
^^	E	0.00038160656363289447
@user_01eb0297	@	1
http://twitpic.com/317hjw	U	1
hhhhhhhhhhhhhhhhhhhhhhi~☆	!	0.0003641660597232338
calgary	^	0.0003305238803503553
1980	$	0.0003774297037176826
pontiac	^	0.0003305238803503553
trans	^	0.0003305238803503553
am	^	0.0003305238803503553
t	^	0.0003305238803503553
tops	^	0.0003305238803503553
$	,	0.0002888920988010978
4,900	$	0.0003774297037176826
00	$	0.0003774297037176826
175	$	0.0003774297037176826
cars	N	0.0002775464890369137
trucks	N	0.0002775464890369137
suv's	N	0.0002775464890369137
90	$	0.0003774297037176826
warrenty	N	0.0002775464890369137
http://tinyurl.com/239fktn	U	1
@user_eedc4f52	@	1
@user_49f918d4	@	1
luv	V	0.0002687449610319806
youuuu	O	0.00032653061224489796
boston	^	0.0004957858205255329
both	D	0.0006560603575528948
lose	V	0.00040311744154797097
tonight	N	0.0006938662225922842
i'd	L	0.0007494847292486415
@user_e827b265	@	1
playing	V	1
zone	N	0.0002775464890369137
defense	N	0.00041631973355537054
lebron	^	0.0016526194017517765
something	N	0.0011101859561476548
eh	!	0.0005462490895848507
rocky	^	0.0003305238803503553
horror	^	0.0003305238803503553
#glee	^	0.0004957858205255329
@user_795b03f4	@	1
that's	L	0.0024358253700580853
tight	A	0.00034100596760443307
score	N	0.0005550929780738274
@user_d48f695d	@	1
wonder	V	0.00040311744154797097
gon	V	0.0005374899220639613
statue	N	0.0002775464890369137
front	N	0.0002775464890369137
staples	^	0.0003305238803503553
center	^	0.0003305238803503553
biocon	^	0.0003305238803503553
invest	V	0.0002687449610319806
161	$	0.0003774297037176826
million	$	0.0003774297037176826
dollars	N	0.0002775464890369137
malaysia	^	0.0003305238803503553
http://dlvr.it/7c1g2	U	1
traffic	N	0.0002775464890369137
generation	N	0.0002775464890369137
strategy	N	0.0002775464890369137
make	V	0.0018812147272238647
contest	N	0.0002775464890369137
slam-dunk	N	0.0002775464890369137
http://ezinearticles.com/5254358	U	1
vintage	A	0.00034100596760443307
venesha	^	0.0003305238803503553
80%	$	0.0003774297037176826
angora	A	0.00034100596760443307
sweater	N	0.0002775464890369137
sage	R	0.0003453634950785702
small	A	0.0006820119352088661
http://tinyurl.com/262adme	U	1
bonanza	^	0.0003305238803503553
@user_66d8d837	@	1
monkeys	N	0.0002775464890369137
costco	^	0.0004957858205255329
parking	N	0.00041631973355537054
goldeneye	^	0.0003305238803503553
ahhhhh	!	0.0005462490895848507
@user_ee5ac7b9	@	1
avatar	N	0.00041631973355537054
vintage	N	0.0002775464890369137
cause	N	0.0002775464890369137
@user_348f97eb	@	1
school	N	0.0012489592006661116
tomorrow	N	0.0012489592006661116
before	P	0.0012432012432012432
3-day	A	0.00034100596760443307
weekenddd	N	0.0002775464890369137
korybaker262626	^	0.0006610477607007106
kory	^	0.0004957858205255329
baker	^	0.0004957858205255329
korybaker262626…	^	0.0003305238803503553
http://goo.gl/fb/ymiwt	U	1
@user_70a9e3bc	@	1
forced	V	1
msft	^	0.0003305238803503553
exchange	^	0.0003305238803503553
hazard	N	0.0002775464890369137
pay	N	0.00041631973355537054
@user_e1564b49	@	1
mutha	N	0.0002775464890369137
bustin	V	0.0002687449610319806
seems	V	0.00040311744154797097
pahaha	!	0.0003641660597232338
jkaay	!	0.0005462490895848507
@user_0a54a9cf	@	1
contractor	N	0.00041631973355537054
keeps	V	0.0005374899220639613
warm	A	0.00034100596760443307
night	N	0.0012489592006661116
cat	^	0.0003305238803503553
evokes	V	0.0002687449610319806
fear	N	0.00041631973355537054
mouse	N	0.0002775464890369137
http://bit.ly/bkclfe	U	1
vengoo	^	0.0003305238803503553
finna	R	0.0003453634950785702
cheerleadin	N	0.0002775464890369137
practice	N	0.0005550929780738274
yay	!	0.0007283321194464676
#cheer	#	1
4	$	0.0011322891111530478
points	N	0.0005550929780738274
17	$	0.0005661445555765239
assists	N	0.0002775464890369137
#rondo	#	1
her	D	0.0009840905363293422
parents	N	0.00041631973355537054
filed	V	1
divorce	N	0.0002775464890369137
alaska	^	0.0003305238803503553
judge's	S	0.00039261876717707107
order	N	0.00041631973355537054
deals	V	0.0002687449610319806
murkowski's	Z	0.00039108330074305825
write-in	N	0.0002775464890369137
bid	N	0.0002775464890369137
http://bit.ly/9zuugv	U	1
@user_a07af9b7	@	1
media	N	0.00041631973355537054
it’s	L	0.0005621135469364812
consumption	N	0.0002775464890369137
@user_7833027f	@	1
http://bit.ly/bx3tqn	U	1
#newspaper	#	1
#media	#	0.0003812428516965307
needs	V	1
wrestling	N	0.0002775464890369137
season	N	0.0006938662225922842
concentrate	V	0.0002687449610319806
other	A	0.0006820119352088661
psp	^	0.0003305238803503553
ohmygoodlord	!	0.0003641660597232338
technology	N	0.0002775464890369137
great	A	0.0034100596760443308
also	R	0.0005180452426178552
ericsson	^	0.0003305238803503553
means	V	0.00040311744154797097
@user_bf96dbe5	@	1
;	E	0.00038160656363289447
3	E	0.0007632131272657889
@user_90036d8f	@	1
every	D	0.0013121207151057896
lives	V	0.0002687449610319806
unexpected	A	0.00034100596760443307
hugs	N	0.0002775464890369137
behind	P	0.0006216006216006216
moments	N	0.0002775464890369137
